,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Pdzd8,685.4170924,0.00629931,0.074309704,0.085217224,0.932088698,0.982709011
Runx1,2181.042539,0.006312575,0.03876715,0.16298599,0.870529465,0.964973386
Pmpcb,855.9863681,0.006319457,0.059908717,0.1052373,0.916187514,0.977417032
Parp6,268.9372584,0.006327324,0.09665115,0.065663853,0.947645452,0.986675728
Slc9a5,143.5917941,0.00635711,0.131487613,0.048691543,0.961165115,0.990103582
Zdhhc3,1251.683126,0.006404406,0.054410505,0.11804523,0.90603182,0.974955847
Wdr26,4373.534592,0.006427191,0.032164665,0.200031599,0.841455868,0.955850922
Nrip1,385.4214652,0.006437285,0.088130023,0.073551994,0.941366871,0.985198585
Calml4,2.617366268,0.006452437,0.132906409,0.045945932,0.963353344,NA
Abcb7,809.9516136,0.006464711,0.064786321,0.100202425,0.920183621,0.978561935
Ubap1,1000.106052,0.006466972,0.055580742,0.116676834,0.907116149,0.975181223
Samsn1,485.6281882,0.00648115,0.087487258,0.076019392,0.93940367,0.985085373
Atp6v0d1,5433.101181,0.006513567,0.028078371,0.231766577,0.816719318,0.948469869
Mllt11,180.0474954,0.006515295,0.117115177,0.055168583,0.956004158,0.988910306
Thap12,397.6865579,0.006545594,0.084926577,0.076266764,0.939206868,0.985085373
Mroh7,1.273911169,0.006554941,0.067749602,0.067155568,0.946457857,NA
Auh,305.0373378,0.006558092,0.100268715,0.066220411,0.947202347,0.986659504
Gm5854,377.4342811,0.006581386,0.089351029,0.073876887,0.941108347,0.985085373
Fzd5,135.539452,0.006608625,0.131651434,0.048726343,0.961137382,0.990103582
Dhrs3,3317.899377,0.006609404,0.034133208,0.193961255,0.846206219,0.95682857
Grsf1,902.2415493,0.006617321,0.057673911,0.114510169,0.908833386,0.975856497
Pi4k2b,431.1712065,0.006631983,0.082588038,0.079912205,0.936307083,0.984367913
Nipsnap2,856.298441,0.006703473,0.06412592,0.104767498,0.916560301,0.977417032
Msantd2,184.912286,0.00670431,0.118769533,0.056214722,0.955170753,0.988910306
CT025601.1,5.083842403,0.0067151,0.183116561,0.035773004,0.971463359,NA
Rad18,73.35297826,0.006731545,0.167034827,0.042934944,0.965753393,0.990484355
Tnks2,2565.857065,0.00673341,0.040809033,0.165192049,0.868792823,0.964556566
A330074K22Rik,6.272370825,0.006784489,0.197168635,0.019555958,0.984397598,NA
Osgepl1,46.10819045,0.006797892,0.198860567,0.034294422,0.972642373,0.99325948
4930524J08Rik,5.130750587,0.006802674,0.172499443,0.041559086,0.96685019,NA
Kif11,80.3503128,0.006820172,0.179554502,0.051197164,0.959168412,0.989806028
Ubr7,509.8761483,0.006843914,0.073528289,0.093246996,0.92570734,0.980312785
Gm4459,94.2628064,0.006852962,0.154383137,0.042415733,0.966167286,0.990484355
Gm9027,7.677772764,0.006874977,0.198531918,0.035434684,0.971733128,NA
Utp14a,456.463331,0.006883762,0.078786839,0.086518151,0.931054527,0.982171835
Cnbp,4655.179959,0.006885549,0.033239339,0.206982781,0.836023306,0.954200102
Gemin7,544.5300281,0.006946546,0.075767569,0.09181078,0.926848379,0.98041824
Gm3788,165.2360081,0.00695117,0.120665591,0.056077706,0.955279904,0.988910306
Ube2g1,646.1424349,0.006964724,0.071554388,0.097973623,0.921953238,0.979271722
Adipor1,3182.675498,0.007017107,0.035668688,0.196996604,0.843830195,0.955850922
Il2rg,974.4031548,0.007034299,0.054445136,0.128251274,0.897950125,0.973367656
Hmgcr,1543.543409,0.007046401,0.058294356,0.125473177,0.900148959,0.973877876
Txlna,1443.724742,0.00707427,0.056958213,0.124462041,0.900949453,0.973935129
Col7a1,23.15689924,0.007081448,0.20974071,0.030664849,0.975536825,0.99418932
Lonp2,828.2502678,0.007098568,0.061699498,0.115099891,0.908365946,0.975594407
Ddhd2,922.9078938,0.007109557,0.059508189,0.120057034,0.904437968,0.974650915
C1qbp,1580.716033,0.007165762,0.050019352,0.142935512,0.886341112,0.969698858
Vcpip1,944.7334569,0.007167907,0.062194626,0.115491455,0.908055593,0.975419563
Palm,43.96308407,0.007190741,0.189738571,0.038595088,0.969213218,0.991505823
Alg2,659.8404465,0.007256027,0.06081162,0.118662221,0.905542969,0.974955847
Nabp2,549.9582023,0.007284127,0.078305071,0.092421434,0.92636321,0.980312785
Gm13835,645.6224437,0.007288171,0.068870344,0.105096238,0.916299444,0.977417032
Whamm,182.3294779,0.007308234,0.118284225,0.061586524,0.950892109,0.987986853
Gm7809,9.051309658,0.007351475,0.208131025,0.037990771,0.969695041,NA
Lemd3,409.7061272,0.007388835,0.095507842,0.07741366,0.938294475,0.984893527
CT025652.2,6.914579756,0.007435869,0.201049154,0.029850921,0.976185948,NA
Map1a,95.00769079,0.007437138,0.154345154,0.051153697,0.959203048,0.989806028
Smurf2,705.8563385,0.007476521,0.062156177,0.120404971,0.904162354,0.974650915
Dock2,4081.486814,0.007508299,0.039674285,0.189590052,0.849630383,0.957807686
Srsf5,3561.457405,0.007539811,0.036192475,0.208518269,0.834824319,0.953835372
Rtn3,5161.091164,0.007543749,0.026998229,0.279338681,0.779984924,0.93772495
Vps50,1099.437798,0.007551721,0.054592656,0.137927978,0.890297339,0.971244428
Pum1,1194.728065,0.007555988,0.055664763,0.135990538,0.891828761,0.97145607
Capza1,3455.863094,0.007569885,0.035783288,0.211471713,0.832519203,0.953832255
Pigk,1233.655695,0.007621577,0.049491796,0.153964749,0.87763753,0.967310544
Snx1,3810.660684,0.007621934,0.034701727,0.219641182,0.826150616,0.951690056
Cdc40,463.2800296,0.007631484,0.082316838,0.092874773,0.926003047,0.980312785
Hcls1,5167.031501,0.007679628,0.033901482,0.226506749,0.82080731,0.949828594
Tada1,222.7310992,0.007684327,0.112377251,0.06845027,0.945427206,0.986375645
Ddb2,28.51489549,0.007695324,0.20908937,0.038679573,0.96914586,0.991505823
Mcee,200.8656568,0.007705293,0.110397763,0.070644805,0.943680451,0.985880839
Ears2,126.8224384,0.00772157,0.132185447,0.057319625,0.954290587,0.988910306
Pced1a,295.1173233,0.007737128,0.096667216,0.080453517,0.935876564,0.984287747
Slc6a11,3.376485575,0.007767372,0.154859414,0.025958478,0.979290457,NA
Ncoa2,725.7711737,0.00782325,0.069473847,0.113145439,0.909915252,0.976188918
Cwc15,1077.937967,0.007843139,0.051356576,0.152675409,0.878654254,0.967960097
Nsfl1c,1056.650539,0.007870981,0.053471082,0.146871978,0.883233071,0.968736858
Slc15a4,761.559602,0.007914149,0.06369252,0.124606699,0.900834925,0.973935129
D17Wsu92e,3290.496972,0.007918111,0.037989442,0.208388515,0.834925623,0.953867948
Tmem246,9.197991671,0.007922562,0.195690118,0.047814151,0.961864359,NA
AI480526,67.08850062,0.007930447,0.179638543,0.047569135,0.962059631,0.990117839
Map2k5,399.6999869,0.007964928,0.084892267,0.094048363,0.925070739,0.980312785
Eif1ad,672.6049175,0.007967023,0.070464363,0.112690639,0.910275823,0.976188918
Lrrc38,0.844595189,0.007979352,0.053781826,0.148033407,0.882316404,NA
B4galt3,206.6386162,0.008029665,0.113186942,0.071812435,0.942751177,0.985624016
Fgfr1op2,1275.784158,0.008033982,0.048390567,0.16627627,0.86793954,0.964181055
Ndufs3,1000.179236,0.008052687,0.054764781,0.146773513,0.883310792,0.968736858
Nsd1,1290.064801,0.00806247,0.055818451,0.144443956,0.885149909,0.969573218
Gm5921,6.756639275,0.008079899,0.199421221,0.035387016,0.971771138,NA
Kcnd1,7.370167969,0.008145011,0.202190164,0.041185381,0.967148108,NA
Rpl10a-ps1,288.3916137,0.00820243,0.110688599,0.074738352,0.940422892,0.985085373
Dennd2c,118.0556028,0.008225879,0.142099888,0.058864177,0.953060291,0.988892738
Ncs1,224.9645172,0.00822626,0.109732868,0.074069909,0.940954758,0.985085373
Kirrel,16.76512486,0.008269349,0.213838572,0.035734453,0.971494098,0.99270576
Tgif1,1468.810724,0.00829948,0.046357314,0.179120112,0.85784339,0.960866723
Pno1,1018.810613,0.008323328,0.059808186,0.138457862,0.88987857,0.971244428
Galnt6,2941.005559,0.008355549,0.034117412,0.244334675,0.806971631,0.944852043
Plod3,4689.346824,0.008373194,0.039626415,0.210967972,0.832912264,0.953832255
Naa50,4634.322851,0.008373643,0.034185176,0.244772893,0.806632284,0.944772028
Pcdhga6,6.945959032,0.008385991,0.194617555,0.058115343,0.953656753,NA
Herc1,1182.060029,0.008401903,0.077930538,0.108039844,0.913964086,0.976644001
Zcchc2,1356.130705,0.008408918,0.056436365,0.148496951,0.881950592,0.968736858
Fam104a,714.7179885,0.008413846,0.066517328,0.12611292,0.89964254,0.973877876
Spdya,4.328692154,0.008460777,0.170820729,0.043864739,0.965012222,NA
Rpl17-ps5,154.4263651,0.008519391,0.140152256,0.060345219,0.951880688,0.988622061
Gm37486,9.754453008,0.008528456,0.206867772,0.04722833,0.962331249,NA
Ift52,535.9126836,0.008535776,0.069121383,0.123380056,0.901806149,0.97437894
Ythdf3,1677.202053,0.00853585,0.048375304,0.176532057,0.859875966,0.961664039
Phactr4,371.8677158,0.008540901,0.087242025,0.098443487,0.921580145,0.979192915
Lysmd4,129.2443663,0.008545411,0.135185415,0.063769334,0.949153897,0.986799016
Nudt14,103.7544267,0.008568427,0.144373825,0.059343264,0.952678702,0.988892738
Ap5m1,459.9028028,0.008568852,0.081887271,0.104978076,0.916393206,0.977417032
Kifap3,331.615781,0.008571998,0.09412398,0.091388097,0.92718422,0.980468449
Nfkbiz,114.9856763,0.0085749,0.161686539,0.055867365,0.955447469,0.988910306
Srp14,1470.338255,0.008581122,0.051388738,0.166720948,0.867589622,0.963955775
Ncl,6385.400046,0.008600125,0.031527584,0.272614908,0.785149251,0.938585338
Fam122b,91.81985,0.00861998,0.143277981,0.059298408,0.952714429,0.988892738
Zfp993,96.34613752,0.008632826,0.1766822,0.047971778,0.961738734,0.990117839
Stap2,25.16924681,0.008639607,0.212159802,0.043443134,0.965348294,0.990484355
Tma7,1327.878724,0.008656311,0.053597608,0.161339117,0.871826316,0.965122836
Rps6ka3,3329.726468,0.008664804,0.038387333,0.226242166,0.821013077,0.949898937
Ylpm1,628.1270726,0.00867478,0.071526806,0.121457487,0.903328686,0.974650915
F8a,201.4427321,0.008763039,0.129420642,0.070367155,0.943901433,0.985880839
Srebf1,1271.324086,0.008790637,0.058316956,0.151297855,0.879740761,0.968406961
Ncaph2,1165.92284,0.008804413,0.05439527,0.161902503,0.871382632,0.965122836
Sars,2483.99582,0.008805066,0.036225382,0.242913239,0.808072609,0.94502008
Tgs1,562.5006177,0.008816826,0.074010882,0.119750099,0.904681112,0.974832768
Rbm25,1649.83696,0.00882169,0.043915947,0.200680376,0.840948505,0.955666396
Gm42829,5.782255019,0.008833364,0.18998543,0.040001532,0.968091905,NA
Coro1a,5040.174178,0.008852817,0.038829688,0.228149651,0.819529902,0.949385685
Eif4ebp1,651.9342274,0.008908158,0.069366197,0.128794402,0.897520336,0.973198715
Zfp800,327.0716805,0.008926935,0.091791402,0.096874832,0.922825796,0.979483981
Commd2,389.3948663,0.0089606,0.079759851,0.112284291,0.910597997,0.976188918
Fbxo8,327.581206,0.008966521,0.093373078,0.097006582,0.922721167,0.979483981
Igfbp5,110.8819925,0.008978224,0.204723204,0.043893666,0.964989164,0.990484355
Fastkd1,233.0834163,0.008982816,0.104381173,0.084629184,0.932556197,0.982885579
Gm38375,3.972812194,0.009016994,0.157196521,0.059275877,0.952732374,NA
9530068E07Rik,3175.819567,0.009040287,0.032974503,0.274336891,0.783825737,0.938356702
Caprin1,6472.514067,0.009049653,0.029355126,0.308265673,0.757880184,0.929099716
Mcat,258.6502466,0.009065918,0.099804924,0.090697231,0.927733171,0.980483545
Nrp1,4034.828803,0.009134094,0.036990626,0.247105814,0.804826334,0.943753404
Gm16262,0.794473679,0.009146648,0.053865518,0.160657172,0.872363423,NA
Cisd2,1458.687548,0.009201267,0.051444613,0.178945179,0.857980748,0.960938438
Erh,868.8323466,0.009280665,0.057741868,0.160476822,0.872505478,0.965150498
Ift22,449.3765524,0.009283493,0.077218234,0.11933985,0.905006113,0.97485254
Gm15432,9.056389303,0.009327129,0.204105385,0.046784803,0.962684741,NA
Mthfd2,410.0492654,0.009336596,0.084479032,0.111230133,0.911433857,0.976227498
Ring1,395.0577156,0.009362499,0.09647639,0.09712334,0.922628445,0.979483981
Col3a1,28.43103849,0.009392634,0.140329787,0.060017469,0.952141722,0.988736439
Ptprs,2318.913341,0.00939623,0.046297163,0.203423939,0.838803691,0.955006504
Ccdc85c,66.37659603,0.009430398,0.176280146,0.053055134,0.957687979,0.989076164
Ptgfrn,2209.875649,0.0094393,0.045862438,0.205483275,0.837194564,0.954309935
B230217C12Rik,24.39364458,0.009446225,0.208968435,0.052637832,0.958020473,0.989147532
Srp9,951.8362208,0.009449187,0.055887555,0.168858529,0.86590792,0.963241729
Ccng1,3682.244859,0.009484245,0.035382112,0.268004918,0.788695533,0.939561916
Habp4,390.2066718,0.009488075,0.086152634,0.109876353,0.912507437,0.976227498
Stam2,842.154486,0.009506374,0.063546747,0.149546348,0.88112254,0.968736858
Gm10481,11.31871464,0.009516493,0.205762682,0.037965553,0.969715147,0.991711602
Incenp,636.6644059,0.009563726,0.07083248,0.136613244,0.891336507,0.971346836
Kctd9,266.4616101,0.009586178,0.104583275,0.09213457,0.926591122,0.980320765
B430319F04Rik,13.70010001,0.009610698,0.210601269,0.05009664,0.960045377,0.989806028
Tmem129,355.6199293,0.009618403,0.086029333,0.111961247,0.910854134,0.976188918
Map1s,1399.373064,0.009620145,0.050704492,0.189968579,0.849333752,0.957638056
Sycp2,0.806653982,0.009625448,0.054213088,0.267372404,0.789182445,NA
Cep170b,492.2916509,0.00963556,0.079028577,0.121117643,0.903597855,0.974650915
Pfkfb3,1834.042155,0.009656221,0.049510988,0.194465279,0.84581158,0.95682857
Gm22478,9.488511879,0.009670422,0.209467591,0.039795642,0.968256051,NA
Mrpl42,901.7576554,0.009687076,0.060408691,0.159958302,0.872913921,0.965150498
AC154667.1,5.01099933,0.009722353,0.179273465,0.053343334,0.957458354,NA
Crls1,367.6060893,0.009734168,0.086411097,0.112485124,0.910438764,0.976188918
Gdpd1,486.5852903,0.009739587,0.072102531,0.134473847,0.89302789,0.971829014
Ebf4,8.028734224,0.009769208,0.19875712,0.070777236,0.943575049,NA
Lyrm4,97.4671557,0.009773097,0.149919669,0.065484112,0.947788556,0.986675728
Eif4g3,1985.285933,0.009794854,0.042496018,0.230553724,0.817661522,0.948785671
Tet3,1291.791199,0.00979906,0.05307327,0.185204204,0.853068872,0.959032301
Bbc3,204.7871491,0.009839488,0.119746208,0.084954166,0.932297829,0.982771358
Zfp658,97.23517751,0.009844972,0.156398347,0.064774918,0.948353212,0.986675728
Atg16l1,830.0339076,0.009889545,0.060101987,0.164374427,0.869436394,0.964698819
Usp34,1002.599456,0.009890479,0.071640861,0.138179973,0.890098183,0.971244428
Syt7,6.212540764,0.009927058,0.18521015,0.038285238,0.969460261,NA
Rpl8,12885.20476,0.009956966,0.027766959,0.35858368,0.719906557,0.915104688
Gm45844,7.039143761,0.009968224,0.199519187,0.046001274,0.963309234,NA
Gm16287,18.18206361,0.009973654,0.213937259,0.04378029,0.965079538,0.990484355
Pym1,261.7955486,0.009991006,0.098468924,0.100545624,0.919911163,0.978450965
Ash1l,726.7404866,0.010025198,0.075811471,0.132539907,0.89455726,0.971915955
Gpank1,105.8678444,0.01002531,0.152467799,0.065585682,0.947707688,0.986675728
Gm20482,1.526417041,0.010042178,0.037645007,0.342956732,0.731631011,NA
Vhl,488.4132525,0.010110551,0.075419097,0.134369099,0.893110715,0.971829014
Arl11,1977.234553,0.010117522,0.037184084,0.271852102,0.785735741,0.938585338
Mrpl36,483.2892904,0.010130783,0.08300391,0.121954632,0.902934948,0.974650915
Pick1,68.02545651,0.010135502,0.172334216,0.057540822,0.954114389,0.988910306
Man1b1,1395.285131,0.010139766,0.047574908,0.213251714,0.831130634,0.953606149
Mrc2,6.033220116,0.010180496,0.181389743,0.041573635,0.966838591,NA
4833418N02Rik,14.86616206,0.01021574,0.213344852,0.046398595,0.962992556,0.990449901
Gm10509,18.03629354,0.010255971,0.213360601,0.047353584,0.962231422,0.990190086
Kif3c,219.2006366,0.010260336,0.116170926,0.090931478,0.927547038,0.980483545
Pla1a,2.96675122,0.010267401,0.152096856,0.047184415,0.962366249,NA
Gm8989,8.468002619,0.01029956,0.203245806,0.057167952,0.954411407,NA
Ankrd50,800.7130967,0.010305855,0.059687233,0.172091781,0.863365374,0.962113466
Ttc26,24.17915304,0.010333377,0.21017386,0.041378667,0.96699402,0.990778097
Ndfip1,1182.351815,0.010345249,0.052616019,0.196777194,0.844001899,0.955850922
Ddit4l,6.380603771,0.010347291,0.183695928,0.053040822,0.957699382,NA
Cyb5r3,4416.658557,0.010351405,0.031622122,0.327176557,0.743534351,0.924436107
Pja1,685.2567932,0.010366282,0.063351117,0.163886173,0.869820752,0.96479864
Wrap53,124.4620089,0.010374338,0.142466516,0.072801529,0.941964054,0.985346156
Strn,1052.44668,0.010374678,0.052537285,0.197517015,0.843422968,0.955850922
Mprip,988.4748303,0.01039769,0.058757334,0.177262768,0.859301994,0.961514246
Mmaa,82.24233649,0.01046818,0.155298489,0.065986071,0.947388915,0.986675728
A530072M11Rik,6.511183651,0.010474456,0.187990419,0.056323715,0.955083927,NA
Ptges3,1133.506169,0.010487637,0.063151413,0.165884371,0.868247947,0.96427369
Aco1,1993.467874,0.010521364,0.045306468,0.23243852,0.816197433,0.948325963
Tcf25,4465.962408,0.010532172,0.029204134,0.360582284,0.718411735,0.914697568
Rpl7a-ps5,435.0772754,0.010558342,0.154191747,0.068623466,0.945289339,0.986354975
Gfra4,53.42438614,0.010580789,0.180122283,0.061381335,0.951055517,0.988078291
Ttc34,0.726536523,0.01058906,0.031169249,0.414232045,0.678704175,NA
Alox12,3.485468896,0.01059755,0.168764809,0.030640633,0.975556137,NA
AA386476,8.773482189,0.010605638,0.205707706,0.05314749,0.957614393,NA
Eif4ebp2,2509.593121,0.010608007,0.041407091,0.256840735,0.797301723,0.942180699
Rnpc3,143.0722921,0.010609314,0.130532719,0.081702172,0.934883551,0.984072139
Prpf4b,1254.651495,0.010651499,0.053989106,0.197495638,0.843439694,0.955850922
Smn1,303.4618843,0.010655395,0.090112426,0.117755971,0.906261016,0.974955847
Znrd1,146.8466768,0.010670092,0.138126544,0.075358627,0.939929377,0.985085373
Nuf2,47.811346,0.010680539,0.195553417,0.066610748,0.946891589,0.986659504
Rbm5,1517.90009,0.010684744,0.048461691,0.220661792,0.825355784,0.951561557
Hat1,512.7121493,0.010708445,0.075306355,0.141767065,0.887263999,0.969993986
Usp10,867.1806287,0.010739392,0.058535572,0.183022423,0.854780425,0.959761116
Kdm8,71.17947333,0.010744072,0.163286792,0.064614869,0.948480646,0.986675728
Star,33.88691506,0.010753045,0.202728798,0.062228496,0.95038087,0.987555744
Plekhj1,731.40899,0.010775058,0.063915322,0.168570234,0.866134696,0.963241729
CAAA01141682.1,4.232038471,0.010782666,0.168264394,0.060520207,0.951741323,NA
Taf8,233.6210036,0.010799152,0.10682874,0.101985722,0.918768008,0.977949474
Fmn2,15.10569822,0.010834123,0.213671876,0.048048474,0.961677611,0.990117839
Txnl1,1145.717125,0.010850859,0.049454925,0.21940448,0.826334981,0.951770553
Sdhb,2091.343842,0.010855599,0.042019019,0.2580255,0.796387228,0.942061619
Zfp560,90.06720583,0.010870305,0.157898919,0.06878114,0.945163831,0.986354975
Gm26628,9.302338759,0.010882568,0.203687788,0.047812014,0.961866062,NA
Pttg1,217.6929835,0.010912934,0.115421951,0.094220059,0.924934351,0.980312785
Cobl,6.703504448,0.010946736,0.184934257,0.050368128,0.959829034,NA
1700016A09Rik,12.61582353,0.010961641,0.208202893,0.053904054,0.957011606,0.988931203
Ccdc189,18.13248072,0.010969141,0.214042948,0.047038457,0.962482577,0.990215254
Gm5510,7.642854603,0.010970228,0.202199669,0.047295136,0.962278005,NA
Eif1a,2220.428504,0.010990599,0.036600707,0.29993757,0.764224776,0.931815413
Coq3,267.3162447,0.010993808,0.096076118,0.112821319,0.910172216,0.976188918
Tdrd3,175.2689432,0.011011601,0.121676304,0.090250997,0.92808776,0.980598174
Gm9800,536.8418588,0.011021752,0.080845186,0.136854424,0.891145865,0.971346836
Scel,102.8501952,0.011040099,0.160180574,0.079837554,0.936366456,0.984367913
Gm44974,5.752901529,0.011080842,0.189509132,0.042725279,0.965920529,NA
Ube2k,1145.275239,0.011088777,0.05224284,0.211924435,0.832165987,0.953791926
Ankrd44,505.9539193,0.011093912,0.079121516,0.142008432,0.887073346,0.969977396
Cpne2,384.3832216,0.011107897,0.085638554,0.128515282,0.897741205,0.973357666
Pitpnb,808.5280057,0.011115124,0.063751341,0.174612069,0.861384464,0.961811375
Ramp3,3.689689012,0.011127501,0.155031309,0.057562159,0.954097392,NA
Zhx1,670.4802313,0.011128618,0.068560422,0.162844269,0.870641052,0.964973386
Tcf19,49.32280174,0.011162856,0.19166337,0.07145833,0.943032988,0.98583999
Zfp354c,22.25971261,0.011163096,0.211003808,0.054340637,0.956663773,0.988910306
Bclaf3,134.4416606,0.011198408,0.141851212,0.077514663,0.938214127,0.984888081
Psmg1,253.1698788,0.011205506,0.100168363,0.110894239,0.911700214,0.976227498
Slc30a5,1205.960766,0.011211018,0.050137291,0.223944257,0.822800678,0.950690674
Hapln3,8.916133192,0.011231125,0.203345131,0.052622228,0.958032906,NA
Tfam,294.215389,0.011259385,0.109893098,0.102210066,0.918589938,0.977918803
Isy1,274.8127028,0.011262672,0.097956369,0.114778714,0.908620521,0.975736929
Cab39l,718.2558882,0.011268612,0.068066818,0.165423716,0.868610488,0.964435845
Ucp2,20844.66804,0.011320656,0.026727823,0.423594955,0.671861235,0.896795604
Minpp1,915.5190691,0.011342713,0.057123398,0.198292276,0.842816395,0.955850922
Cltb,994.10679,0.011371266,0.053793139,0.21043459,0.833328498,0.953832255
Gm26518,7.836023662,0.011391069,0.205585384,0.047182243,0.96236798,NA
Castor1,63.54243234,0.011403088,0.166651186,0.066288663,0.947148009,0.986659504
Hnrnph2,1297.397726,0.011448458,0.050677893,0.225913687,0.821268552,0.94999802
Gm43012,5.370387833,0.011448787,0.186046351,0.053163608,0.957601551,NA
Itga5,3382.133529,0.011467555,0.038059951,0.301087379,0.763347865,0.931457958
